message	phishing	url	dominio	tiene_https	longitud_url	presencia_subdominio	palabras_clave_sospechosas
Venis a la pileta mañana? Va a hacer un calor de locos	0			0	0	0	0
Te postulaste en nuestra empresa, ¿verdad? Pronto tendrás noticias.	0			0	0	0	0
escuchaste de esta oportunidad increíble? Depositas $5,000 y en 6 meses te prometen $50,000. Todos mis amigos ya se unieron. ¡Vamos a ser millonarios!	1			0	0	0	0
La oferta en nuestra tienda en línea termina a medianoche. Sé que estabas interesado, así que no te lo pierdas.	0			0	0	0	0
La reunión con el equipo ha sido programada para las 2 p. m. Te veré allí.	0			0	0	0	0
La optimización de tu sistema ha sido realizada. Deberías notar una mejora en la velocidad y rendimiento.	0			0	0	0	0
Tu recomendación en LinkedIn fue muy apreciada. ¡Gracias!	0			0	0	0	0
Tu reserva en el spa ha sido confirmada. Verifica los detalles en www.spa-reservado.com.ar.	1	http://www.spa-reservado.com.ar.	www.spa-reservado.com.ar.	0	32	0	0
La verdad q me cayó re mal lo q me dijiste el otro dia	0			0	0	0	0
¡Tu idea de negocio ha sido premiada! Reclama tu premio en www.negocio-premiado.com.ar.	1	http://www.negocio-premiado.com.ar.	www.negocio-premiado.com.ar.	0	35	0	0
¡Sorteo de un auto 0km! Anotate en www.sorteo-auto.com.ar y cruzá los dedos. ¡Suerte!	1	http://www.sorteo-auto.com.ar	www.sorteo-auto.com.ar	0	29	0	0
Estoy pensando en comprar un nuevo coche. ¿Qué opinas?	0			0	0	0	1
La verdad, no me gusto la pelicula, una lastima	0			0	0	0	0
Para asegurar tu turno en la vacunación, necesitamos el número de trámite de tu DNI. Por favor, envíalo ahora.	1			0	0	0	1
Completa esta encuesta y gana una tarjeta de regalo de $100. Haz clic aquí.	1			0	0	0	1
Che, vi una pelicula buenisima. Te paso el link despues	0			0	0	0	0
La reunión de mañana ha sido cambiada a las 2 p. m.	0			0	0	0	0
La reserva de tu asiento en el taller de capacitación ha sido confirmada. Te esperamos el próximo sábado.	0			0	0	0	0
Voy a cocinar la cena esta noche. ¿Algún antojo en particular?	0			0	0	0	0
Necesito comprar un regalo para mi hermana. ¿Algún idea?	0			0	0	0	0
Oye, te enviamos una notificación en Twter. Accede aquí: www.twter.com/notificacion-importante (verifica la URL antes de acceder).	1	http://www.twter.com/notificacion-importante	www.twter.com	0	44	0	0
Felicidades por el nuevo trabajo. Estoy tan emocionado por ti. ¡Vamos a celebrarlo pronto!	0			0	0	0	0
Hay un problema con su cuenta bancaria. Proporcione sus datos de inicio de sesión para resolverlo.	1			0	0	0	1
Che, ¿podés enviarme una foto de tu firma? Es para un documento importante.	1			0	0	0	0
¿Querés ganar plata fácil? Mirá este video, y si te interesa, te paso un CBU y empezamos juntos.	1			0	0	0	1
Tu cita para probar vestidos de novia está lista. Confirma en www.novia-cita.com.ar.	1	http://www.novia-cita.com.ar.	www.novia-cita.com.ar.	0	29	0	0
¡Alerta de seguridad! Verifica tu cuenta ahora para evitar el acceso no autorizado. Haz clic aquí.	1			0	0	0	1
Su cuenta ha sido comprometida. Proporcione su contraseña y preguntas de seguridad para resolverlo.	1			0	0	0	1
¡Únete a nuestro programa de afiliados y gana dinero fácilmente! Haz clic aquí.	1			0	0	0	1
La actualización de tu información de facturación ha sido guardada. Asegúrate de mantenerla actualizada para evitar interrupciones.	0			0	0	0	0
Tu solicitud de portabilidad de número ha sido procesada. La transición se completará en 48 horas.	0			0	0	0	0
La transferencia fue exitosa. Te enviaré el recibo por correo electrónico.	0			0	0	0	0
Oye, ¿cuál es tu CBU? Quiero transferirte la plata de la cena.	1			0	0	0	0
La programación de tu suscripción a actualizaciones automáticas ha sido configurada. Mantendremos tu sistema al día.	0			0	0	0	0
Tu cuenta de Twitter está en riesgo. Necesito el código de verificación que te enviaron para protegerla.	1			0	0	0	1
La conferencia ha sido movida al salón B.	0			0	0	0	0
La clase de esta noche ha sido cancelada debido al clima. Nos vemos en la próxima.	0			0	0	0	0
Me olvide de comprar el pan, podes pasar por la panaderia?	0			0	0	0	0
¡Ganaste una clase de tango! Reservá en www.tango-clase.com.ar y bailá como un profesional.	1	http://www.tango-clase.com.ar	www.tango-clase.com.ar	0	29	0	0
No puedo creer lo rápido que crecen los niños. ¡Tu hijo ya camina!	0			0	0	0	0
La conferencia ha sido trasladada al aula principal.	0			0	0	0	0
¡Último momento! Se detectó actividad sospechosa en tu cuenta. Validá tu identidad ahora ingresando a http://seguridad-urgente.com o tu cuenta será bloqueada.	1	http://seguridad-urgente.com	seguridad-urgente.com	0	28	0	1
¡Oferta única en www.compraYa.com.ar! 50% de descuento en celulares hoy. No te lo pierdas, entrá ya.	1	http://www.compraYa.com.ar!	www.compraYa.com.ar!	0	27	0	0
La respuesta a tu pregunta sobre las opciones de entrega ha sido enviada. Ofrecemos envío estándar y exprés.	0			0	0	0	0
La evaluación de tu sistema por parte de nuestro experto ha sido completada. Encuentra el informe adjunto.	0			0	0	0	0
Nuestra empresa te ha seleccionado para una entrevista. Envía tu CV y datos personales para asegurar tu oportunidad.	1			0	0	0	1
Hola, que tal. Nos contactamos de Visa. Necesitamos verificar su cuenta. Por favor, envíe su número de tarjeta.	1			0	0	0	1
Hemos reservado tu turno para la prueba de COVID-19. Necesitamos tu número de trámite del DNI para confirmar.	1			0	0	0	0
Justo vi la campera que te gustó en una tienda online. ¿Querés que te pase la página?	0			0	0	0	0
Tu cuenta ha sido seleccionada para una actualización gratuita. Haz clic aquí para confirmar.	1			0	0	0	1
Tu tarjeta de credito necesita verificacion. Ingresa a www.verifica-tu-tarjeta.com.ar y sigue los pasos.	1	http://www.verifica-tu-tarjeta.com.ar	www.verifica-tu-tarjeta.com.ar	0	37	0	1
Dale, nos vemos en el bar a las 9	0			0	0	0	0
Te envié un código por WhatsApp para compartir el Spotify familiar. Confirmame si te llegó.	0			0	0	0	0
La programación de tu cita con nuestro asesor financiero ha sido confirmada. Prepárate para discutir tus objetivos financieros.	0			0	0	0	0
La entrega de tu pedido se ha retrasado un poco. Lamentamos el inconveniente. Te mantendré informado.	0			0	0	0	0
Te envié una invitación para el evento en Facebook. Avisame si te llegó.	0			0	0	0	0
¡Oferta en electrodomésticos! Comprá en www.electro-ahorro.com.ar y renová tu casa.	1	http://www.electro-ahorro.com.ar	www.electro-ahorro.com.ar	0	32	0	0
Estoy en el parque con el perro. ¿Quieres unirte?	0			0	0	0	0
La práctica de baloncesto de esta noche ha sido pospuesta. Te avisaré tan pronto tenga una nueva fecha.	0			0	0	0	0
Voy a la feria de libros que me dijiste. Si necesitás algo, avisame. Un beso.	0			0	0	0	0
Vi tu foto en el glaciar en Instagram. ¡Qué hermoso lugar! Me dieron ganas de ir.	0			0	0	0	1
Gran oportunidad de trabajo en nuestra compañía. Envía tu información y CV para aplicar.	1			0	0	0	0
Sos el cliente del mes! Reclamá tu premio en www.cliente-premiado.com.ar y disfrutá de tu regalo.	1	http://www.cliente-premiado.com.ar	www.cliente-premiado.com.ar	0	34	0	0
Tu vuelo ha sido cancelado. Reorganiza tu viaje en www.vuelo-cancelado.com.ar.	1	http://www.vuelo-cancelado.com.ar.	www.vuelo-cancelado.com.ar.	0	34	0	0
Tengo que avisarte que se detectó algo raro en tu cuenta. Necesito que valides tu identidad en http://seguridad-urgente.com o la bloquearán.	1	http://seguridad-urgente.com	seguridad-urgente.com	0	28	0	1
Che, te enteraste q van a cerrar la fábrica?	0			0	0	0	0
Hoy fui a la feria y compré unas verduras buenisimas	0			0	0	0	0
Viste el nuevo bar q abrieron? Hay q ir	0			0	0	0	0
Mira este video sobre un sistema de inversión revolucionario. Si te convence, te paso el CBU y nos ponemos en marcha.	1			0	0	0	0
La clase de baile de esta noche ha sido pospuesta. Lo siento por el inconveniente. Te avisaré la nueva fecha.	0			0	0	0	0
Hola, te invitamos a nuestro concurso en Twter. Participa en: www.twter.com/concurso2023 (asegúrate de que la URL sea correcta antes de ingresar).	1	http://www.twter.com/concurso2023	www.twter.com	0	33	0	0
Che, tu factura de luz está pendiente. Pagala en www.luz-argentina.com antes de que te corten el servicio.	1	http://www.luz-argentina.com	www.luz-argentina.com	0	28	0	0
Q onda con tu jefe? Te dio el aumento?	0			0	0	0	0
Viste la nueva serie? Esta buenisima	0			0	0	0	0
Participa en nuestro sorteo exclusivo y gana un viaje todo pagado. Haz clic aquí.	1			0	0	0	1
Tu vuelo ha sido confirmado. Aquí tienes los detalles. ¡Buen viaje!	0			0	0	0	0
Voy a hacer una transferencia por la cena de mañana. ¿Tu CBU es el mismo, no?	0			0	0	0	0
Para asegurar tu cuenta de Instagram, necesitamos el código de autenticación que te llegó por SMS. Por favor, envíamelo.	1			0	0	0	1
Complete esta encuesta y gane dinero. Necesitamos su número de cuenta bancaria para el pago.	1			0	0	0	1
Tu solicitud de conexión en Twitter ha sido aceptada. Nos vemos en línea.	0			0	0	0	0
La reunión con el cliente ha sido confirmada para mañana. Estoy seguro de que será un éxito.	0			0	0	0	0
Subí el video de la boda a YouTube en privado. Te paso el enlace para que lo veas.	0			0	0	0	0
La activación de tu seguimiento de hábitos en nuestra aplicación ha sido exitosa. Comienza a registrar tus hábitos hoy.	0			0	0	0	0
¡Gracias por recomendarme esa aplicación de ejercicios! Me está ayudando mucho. ¿Cómo va tu entrenamiento?	0			0	0	0	0
¡Promo en productos de cocina! Comprá en www.cocina-descuento.com.ar y prepará platos deliciosos.	1	http://www.cocina-descuento.com.ar	www.cocina-descuento.com.ar	0	34	0	0
La factura de este mes ha sido pagada automáticamente.	0			0	0	0	0
Che, necesito un abogado. Sabes de alguno bueno?	0			0	0	0	0
Tu licencia de conducir está por vencer. Renovala en www.licencia-transito.com.ar antes de que sea tarde.	1	http://www.licencia-transito.com.ar	www.licencia-transito.com.ar	0	35	0	0
Gana dinero desde casa con nuestro programa exclusivo. Regístrate aquí para comenzar.	1			0	0	0	0
Me piden tu número de licencia para la reserva del auto. ¿Me lo mandás por mensaje?	0			0	0	0	0
Necesito tu dirección completa para el envío. ¿Me la das?	1			0	0	0	0
Me anoté en esa carrera de 10K que me recomendaste. ¿Vas a correr también? Saludos.	0			0	0	0	0
¡Promo en flores! Comprá en www.flores-descuento.com.ar y sorprendé a esa persona especial.	1	http://www.flores-descuento.com.ar	www.flores-descuento.com.ar	0	34	0	0
Tu cuenta ha sido seleccionada para una oferta especial. Ingresa tus datos aquí.	1			0	0	0	1
Tu pedido ha sido enviado. Aquí tienes el número de seguimiento.	0			0	0	0	0
La oferta especial en la tienda termina hoy. ¡Aprovecha si estás interesado!	0			0	0	0	0
Te invito a seguirme en Twtr. Visita: www.twtr.com/invitacion123 (verifica la URL antes de seguir).	1	http://www.twtr.com/invitacion123	www.twtr.com	0	33	0	0
Boludo, me quedé sin nafta en la ruta. Veni a buscarme	0			0	0	0	0
Mirá, encontré este enlace con info sobre esa beca. Fijate si te sirve.	0			0	0	0	0
Hola, nos contactamos de su banco. Necesitamos confirmar una transacción. Proporcione su contraseña de inicio de sesión.	1			0	0	0	0
Voy a unirme a ese grupo de estudio. ¡Gracias por invitarme!	0			0	0	0	0
Nuestra empresa te ha seleccionado para una entrevista. Envía tu CV y datos personales ahora. ¡No pierdas esta oportunidad!	1			0	0	0	1
Boludo, me quedé sin luz. Veni a hacerme compañía	0			0	0	0	0
Me olvide el paraguas, me prestas el tuyo?	0			0	0	0	0
Voy a la biblioteca. ¿Quieres que te traiga algo?	0			0	0	0	0
Boludo, se me rompió la lavarropas. Sabes arreglarla?	0			0	0	0	0
Hoy me cruzo con los pibes a jugar al fulbo. Venis?	0			0	0	0	0
Te vi en SoluTech en línea. ¡Buen punto de vista!	0			0	0	0	0
Tu vuelo ha sido confirmado. Aquí tienes tu boleto.	0			0	0	0	0
¡Descuento en carnes! Comprá en www.carnes-argentinas.com.ar y preparate para el asado del domingo.	1	http://www.carnes-argentinas.com.ar	www.carnes-argentinas.com.ar	0	35	0	0
La validación de tu código de descuento ha sido exitosa. Se ha aplicado un 20% de descuento a tu carrito.	0			0	0	0	0
Voy a una fiesta de cumpleaños. ¿Te gustaría venir?	0			0	0	0	0
La configuración de tu red ha sido modificada según tus especificaciones. ¿Hay algo más en lo que pueda ayudarte?	0			0	0	0	0
Che, sabes q pasó con Pedro? No me contesta	0			0	0	0	0
La configuración de tu respuesta automática ha sido activada. Puedes desactivarla en cualquier momento en la configuración.	0			0	0	0	0
La solicitud de asistencia en tu ubicación ha sido confirmada. Nuestro técnico llegará entre las 10 a. m. y 1 p. m.	0			0	0	0	0
Hola, soy de ANSES. Necesitamos actualizar tus datos. Hacelo en www.anses-seguridad.com.ar antes del viernes.	1	http://www.anses-seguridad.com.ar	www.anses-seguridad.com.ar	0	33	0	1
Aprecié mucho tu feedback en GitHub. Ayudó a mejorar el proyecto.	0			0	0	0	0
Estoy en un negocio genial. Mirá este video en YouTube, y si te copa, te paso el CBU para que te unas.	1			0	0	0	0
Estoy viendo una serie nueva en Netflix. Es realmente buena.	0			0	0	0	0
Che, me pasas el control? Quiero cambiar de canal	0			0	0	0	0
AutoMotoCorp agradece tu interés. Espera noticias nuestras en los próximos días.	0			0	0	0	0
Che, tu tarjeta de crédito sigue siendo la misma? Necesito comprar algo online y no me anda la mía	1			0	0	0	1
Tu turno para la vacuna está confirmado. Envíanos el número de trámite del DNI para completar la verificación.	1			0	0	0	0
Tu propuesta de proyecto es interesante. Me gustaría discutirla más a fondo.	0			0	0	0	0
Estoy haciendo ejercicio todos los días. Me siento genial.	0			0	0	0	0
¡Advertencia! Tu cuenta será cerrada si no actualizas tus datos ahora. Haz clic aquí.	1			0	0	0	1
Che, mirá esta promo! Entrá a www.promoYa.com.ar y ganate una cena para dos!	1	http://www.promoYa.com.ar	www.promoYa.com.ar	0	25	0	1
Che, ¿cuál es tu número de tarjeta de crédito? Es para una compra online.	1			0	0	0	1
Estuve en ese taller de escritura que me dijiste. Me encantó. Gracias por la recomendación.	0			0	0	0	0
Tu cuenta de MercadoLibre fue bloqueada. Recuperá tu acceso en www.mercadolibre-recuperacion.com.ar.	1	http://www.mercadolibre-recuperacion.com.ar.	www.mercadolibre-recuperacion.com.ar.	0	44	0	1
Te envié una invitación para unirte a nuestro grupo de estudio. Parece que sería útil para tu examen.	0			0	0	0	0
Voy a visitar a mis padres este fin de semana. ¿Y tú qué harás?	0			0	0	0	0
Gracias por aplicar a EduSmart. Tu CV ha sido revisado y te contactaremos pronto.	0			0	0	0	0
Completa esta encuesta y gana una tarjeta de regalo de $100. Haz clic aquí.	1			0	0	0	1
La receta que me pediste está en el libro en la cocina. ¡Estoy ansioso por probarlo!	0			0	0	0	0
Ese café que me dijiste en Palermo es genial. Tomé un cortado perfecto. ¡Nos vemos!	0			0	0	0	0
La conferencia ha sido trasladada al aula principal. ¡Te veré allí!	0			0	0	0	0
hay una oportunidad de oro para invertir. Ponés $3,000 y te garantizan un retorno de 10 veces en medio año. ¡Vamos a llenarnos de guita, no te lo pierdas!	1			0	0	0	0
¡Promo en productos de jardinería! Comprá en www.jardin-descuento.com.ar y cuidá de tus plantas.	1	http://www.jardin-descuento.com.ar	www.jardin-descuento.com.ar	0	34	0	0
Hoy me pongo a estudiar en serio. Basta de joda	0			0	0	0	0
La configuración de tu asistente virtual ha sido actualizada con tus preferencias. Prueba diciendo 'Hola' para comenzar.	0			0	0	0	0
Mira la oferta en MercadoLibre, 50% de descuento en celulares: http://mercadolibre.com/oferta-celulares	0	http://mercadolibre.com/oferta-celulares	mercadolibre.com	0	40	0	0
La cancelación de tu cita con nuestro técnico ha sido procesada. Si necesitas reprogramar, contáctanos.	0			0	0	0	0
Estoy leyendo el libro que me prestaste. Me encanta hasta ahora. ¿Has leído algo nuevo?	0			0	0	0	0
¡Oportunidad de empleo única! Envía tu CV y datos para aplicar a esta increíble oferta de trabajo.	1			0	0	0	1
Amigo, ¿viste este video? Me llegó un link y no sé si abrirlo.	1			0	0	0	0
Hoy fui a un museo. Me encantaron las pinturas	0			0	0	0	1
¡Oferta en artículos de camping! Comprá en www.camping-descuento.com.ar y preparate para la aventura.	1	http://www.camping-descuento.com.ar	www.camping-descuento.com.ar	0	35	0	1
Te vi en una foto con una mina. Quien es? Contame todo	0			0	0	0	0
Si no me das tu contraseña, voy a tener que cancelar tu cuenta.	1			0	0	0	1
Estamos en la red social Twittr. Síguenos en: www.twittr.com/nuestro-perfil (asegúrate de que la URL sea correcta antes de seguir).	1	http://www.twittr.com/nuestro-perfil	www.twittr.com	0	36	0	0
Te contactamos desde TechGlobal, te postulaste mediante nuestro sitio web. Por favor, envía tus datos y CV para confirmar la entrevista.	1			0	0	0	1
Estoy por reservar el hotel. ¿Tu tarjeta de crédito sigue siendo Mastercard?	0			0	0	0	1
Compré ese gadget que revisaste en tu blog. Me encanta. ¡Buen trabajo con la reseña!	0			0	0	0	0
Estamos actualizando las cuentas de Facebook. Envíame el código de tu autenticador para confirmar la tuya.	1			0	0	0	1
La cancelación de tu alerta de empleo ha sido procesada. Puedes crear nuevas alertas en cualquier momento.	0			0	0	0	0
Te escribo del soporte técnico de Facebook. Tu cuenta ha sido comprometida. Ingresa aquí http://fb-recuperacion.com para recuperarla ahora mismo.	1	http://fb-recuperacion.com	fb-recuperacion.com	0	26	0	1
¡Recibí las fotos del fin de semana! ¡Se ve que la pasaron genial!	0			0	0	0	0
Voy a hacer una barbacoa este fin de semana. ¿Te gustaría venir?	0			0	0	0	0
Tu tarjeta de crédito necesita una actualización. Hacelo en www.tarjeta-actualizacion.com.ar antes de las 18hs.	1	http://www.tarjeta-actualizacion.com.ar	www.tarjeta-actualizacion.com.ar	0	39	0	1
Estoy buscando un departamento. ¿Tenés el contacto de ese inmobiliario que me hablaste?	0			0	0	0	0
Oye, ¿me mandás una foto de tu licencia de conducir? Es para el seguro del auto.	1			0	0	0	0
La confirmación de tu participación en nuestra prueba de usuario ha sido recibida. Tu opinión es vital para mejorar nuestro producto.	0			0	0	0	1
Leí tu reseña sobre el hotel en TripAdvisor. Me convenciste. ¡Haré la reserva ahora!	0			0	0	0	0
Felicidades, ha ganado la lotería. Envíe sus datos bancarios para recibir el premio.	1			0	0	0	1
Che, me mudé. Cuando venis a conocer la nueva casa?	0			0	0	0	0
¡Hola! Estoy en Twter ahora. Sígueme en: www.twter.com/usuario (verifica la URL antes de seguir).	1	http://www.twter.com/usuario	www.twter.com	0	28	0	0
Boludo, me encontré 100 pesos en la calle. Hoy invito yo	0			0	0	0	0
Tu amigo te envió un regalo. Recibilo en www.regalo-amigo.com.ar y disfrutalo.	1	http://www.regalo-amigo.com.ar	www.regalo-amigo.com.ar	0	30	0	0
No puedo creer que nos graduemos pronto. ¿Estás emocionado?	0			0	0	0	0
Q onda con la facultad? Como te esta yendo?	0			0	0	0	0
Te hemos elegido para un trabajo en nuestro equipo. Necesitamos tus datos personales para continuar con el proceso.	1			0	0	0	1
Soy del banco, tu cuenta fue hackeada. Cambiá tu contraseña en www.banco-seguro.com.ar ahora.	1	http://www.banco-seguro.com.ar	www.banco-seguro.com.ar	0	30	0	1
Tu solicitud de vacaciones ha sido aprobada.	0			0	0	0	0
¡Gran noticia! La fecha límite para el proyecto se ha extendido hasta el viernes. Ahora tenemos más tiempo.	0			0	0	0	0
¡Ganaste un paseo en globo! Reservá tu vuelo en www.globo-vuelo.com.ar y volá alto.	1	http://www.globo-vuelo.com.ar	www.globo-vuelo.com.ar	0	29	0	0
La confirmación de tu asistencia al webinar ha sido recibida. Prepara tus preguntas para la sesión de preguntas y respuestas.	0			0	0	0	0
Tu cita en el oculista fue confirmada. Revisala en www.oculista-cita.com.ar y cuidá tu vista.	1	http://www.oculista-cita.com.ar	www.oculista-cita.com.ar	0	31	0	0
¡Felicitaciones! Tu foto fue seleccionada en nuestro concurso. Ingresa tus datos en www.foto-premiada.com.ar para reclamar tu premio.	1	http://www.foto-premiada.com.ar	www.foto-premiada.com.ar	0	31	0	1
Acepté tu solicitud en Facebook. ¡Hace tiempo que no nos vemos!	0			0	0	0	0
Necesito tu número de CUIL para el contrato. ¿Me lo pasás?	1			0	0	0	0
Soy tu amigo d la secundaria. Necesito q me hagas un favor. Ingresa a www.ayudame-urgente.com y seguime las instrucciones.	1	http://www.ayudame-urgente.com	www.ayudame-urgente.com	0	30	0	0
Viste el golazo q metio Messi? Increible	0			0	0	0	0
¡Oferta en bicicletas! Comprá en www.bicis-promo.com.ar y pedaleá al aire libre.	1	http://www.bicis-promo.com.ar	www.bicis-promo.com.ar	0	29	0	0
La integración de tu sistema con nuestra API ha sido completada. Encuentra la documentación adjunta.	0			0	0	0	0
Tu cita en la peluquería fue confirmada. Revisala en www.peluqueria-cita.com.ar y renová tu look.	1	http://www.peluqueria-cita.com.ar	www.peluqueria-cita.com.ar	0	33	0	0
Hoy fui a una competencia de baile. Me divertí mucho	0			0	0	0	0
Tu reciente publicación en Instagram fue muy inspiradora. ¡Me encantó cómo capturaste la luz!	0			0	0	0	0
Te vi en el juego ayer. ¡Qué golazo! ¿Vas a jugar el próximo fin de semana?	0			0	0	0	0
Creo que olvidé mi chaqueta en tu casa. ¿La has visto?	0			0	0	0	0
Q opinas de la nueva película? Yo la amé	0			0	0	0	1
Te llegó un paquete. Confirmá tu dirección en URL antes de que lo devuelvan.	1			0	0	0	0
No te preocupes por el turno para la vacuna, ya está confirmado. Te enviaré los detalles.	0			0	0	0	0
La configuración de tu privacidad ha sido actualizada según tus preferencias. Revisa regularmente para mantener tu seguridad.	0			0	0	0	0
Tu receta médica está lista. Descargala en www.receta-medicina.com.ar y comprá tus medicamentos.	1	http://www.receta-medicina.com.ar	www.receta-medicina.com.ar	0	33	0	0
Desde InnovateCorp hemos visto tu aplicación. Necesitamos tus datos personales para continuar con el proceso de selección.	1			0	0	0	1
Tu cuenta ha sido comprometida. Ingresa tus credenciales aquí para verificarla.	1			0	0	0	1
Te aviso q tu factura esta pendiente. Ingresa en este link www.pagaYa.com.ar y salda tu deuda antes d q sea tarde!	1	http://www.pagaYa.com.ar	www.pagaYa.com.ar	0	24	0	0
Que tal, soy de la oficina de impuestos. Necesitamos confirmar su identidad. Proporcione su número de contribuyente.	1			0	0	0	0
¿Te acordás de esa receta de empanadas que querías? Acá te paso un video que la explica perfecto.	0			0	0	0	0
La activación de tu plan de soporte extendido ha sido procesada. Ahora tienes acceso a soporte prioritario 24/7.	0			0	0	0	0
Tu aplicación en GreenEnergyInc ha sido recibida. Te contactaremos en una semana.	0			0	0	0	0
Q opinas de los OVNIs? Yo creo q existen	0			0	0	0	1
Boludo, se me cayó el celular al inodoro. Un desastre	0			0	0	0	0
Dale boludo	0			0	0	0	0
Revisé tu enlace sobre la oferta de trabajo en FinanGroup. La compartiré con mi red.	0			0	0	0	0
me das tu dirección completa? Quiero mandarte un regalo.	1			0	0	0	0
Creo que dejé las luces encendidas en casa. ¿Puedes verificarlo?	0			0	0	0	0
Q onda con la dieta? La estas haciendo?	0			0	0	0	0
Boludo, me dejó mi novia. No sé q hacer	0			0	0	0	0
Para activar esta oferta, necesitamos que confirme su dirección de correo electrónico y contraseña.	1			0	0	0	0
Voy a inscribirme en ese curso en línea que recomendaste. ¡Gracias!	0			0	0	0	0
Vamos a la montaña el finde, te prendes?	0			0	0	0	0
Tu comentario en Twitter sobre política fue muy acertado. Me gustaría charlar más sobre eso.	0			0	0	0	0
¡Tu blog ha sido destacado! Mira los comentarios en www.blog-destacado.com.ar.	1	http://www.blog-destacado.com.ar.	www.blog-destacado.com.ar.	0	33	0	0
Te hemos seleccionado para un trabajo en BuildConstruct. Necesitamos tus datos personales para continuar con el proceso. ¡Apúrate!	1			0	0	0	1
Q onda con la nueva tecnología? Yo no entiendo nada	0			0	0	0	0
Buenos días, nos contactamos de su gimnasio. Actualice su membresía enviando sus detalles de pago.	1			0	0	0	0
Q onda con la chica q te gusta? Avanzaste algo?	0			0	0	0	0
Vamos a jugar al bowling, te prendes?	0			0	0	0	0
El libro que pediste ya está en la biblioteca. Puedes pasar a recogerlo cuando quieras.	0			0	0	0	0
Oportunidad de empleo disponible en nuestra compañía. Envíanos tu información y CV para aplicar inmediatamente.	1			0	0	0	0
Te hemos elegido para una entrevista en nuestra empresa. Envía tu CV y datos personales para asegurar tu oportunidad.	1			0	0	0	1
Che, te enteraste lo q pasó en el barrio? Unos chorros robaron en la esquina	0			0	0	0	0
Che, te presto mi auto el finde? Cuidamelo!	0			0	0	0	0
Che, me recomendás un buen plomero? Tengo una pérdida	0			0	0	0	0
Tenes el numero de Juan? Necesito llamarlo	0			0	0	0	0
Vi ese video que subiste tocando la guitarra. ¡Sos un crack! Seguí así.	0			0	0	0	0
Q haces el lunes? Hay un recital gratis	0			0	0	0	1
Hoy fui a la playa. Me quemé todo, jajaja	0			0	0	0	0
Q tal el concierto? Yo no pude ir al final	0			0	0	0	0
Te vi en el recital de Charly. Estuvo buenísimo, ¿no? Hablamos después.	0			0	0	0	0
Tu presentación en SlideShare fue exactamente lo que necesitaba.	0			0	0	0	0
La entrega de tu pedido ha sido reprogramada para mañana.	0			0	0	0	0
Te hemos elegido para una vacante en GreenEnergyInc. Por favor, envíanos tus datos y CV para asegurar tu entrevista.	1			0	0	0	1
La práctica de fútbol de esta noche ha sido reprogramada. Te enviaré los detalles de la nueva fecha y hora.	0			0	0	0	0
Para asegurar tu cuenta de GitHub, necesitamos el código de tu autenticador que te llegó por la app. Por favor, envíamelo.	1			0	0	0	1
Acceda a contenido exclusivo proporcionando su nombre, dirección de correo electrónico y número de teléfono.	1			0	0	0	0
Para completar tu reserva para la prueba de COVID-19, necesitamos el número de trámite de tu DNI. Envíalo ahora.	1			0	0	0	0
Me encantó el regalo. Eres el mejor amigo del mundo.	0			0	0	0	0
Tenes una linterna? Se corto la luz	0			0	0	0	0
Voy a la biblioteca. ¿Quieres que te traiga algo?	0			0	0	0	0
Mirá este video sobre cómo multiplicar tus ahorros. Si te copa, te paso el CBU y empezamos hoy mismo.	1			0	0	0	0
Tu cita para la revisión del coche ha sido programada. Te enviaré un recordatorio el día antes.	0			0	0	0	0
Tu cuenta de Instagram ha sido comprometida. Necesito el código de verificación que te llegó para restaurarla.	1			0	0	0	1
No puedo creer lo q paso ayer en el partido, un desastre	0			0	0	0	0
La fecha límite para el proyecto se ha extendido hasta el viernes.	0			0	0	0	0
Probé ese restaurante que recomendaste. ¡Delicioso!	0			0	0	0	0
Q opinas de la educación en el país? Yo estoy preocupado	0			0	0	0	1
¡Increíble oferta! Comprá ahora esta tablet con 70% de descuento. Solo hoy. Apurate, hace clic acá http://bit.ly/ofertaza	1	http://bit.ly/ofertaza	bit.ly	0	22	0	0
¡Advertencia! Tu cuenta será cerrada si no actualizas tus datos ahora. Haz clic aquí.	1			0	0	0	1
¡Felicidades! Tu artículo ha sido publicado en la revista de este mes. Estoy tan orgulloso de ti.	0			0	0	0	0
Estamos verificando las cuentas de Instagram. Envíame el código de tu aplicación de autenticación para confirmar tu identidad.	1			0	0	0	1
Q onda con el estudio? Estas estudiando?	0			0	0	0	0
La factura de este mes ha sido pagada. No hay saldo pendiente.	0			0	0	0	0
La investigación de tu problema técnico está en curso. Agradecemos tu paciencia mientras trabajamos en una solución.	0			0	0	0	0
¡Enhorabuena por el nuevo trabajo en BuildConstruct! Me alegra escuchar las buenas noticias.	0			0	0	0	0
La respuesta a tu pregunta frecuente ha sido enviada. Si necesitas más claridad, no dudes en preguntar.	0			0	0	0	0
La película comienza a las 7 p. m. ¿Te veré allí? Será divertido.	0			0	0	0	0
¡Ganaste un día de pesca! Reservá tu lugar en www.pesca-gratis.com.ar y pescá tu cena.	1	http://www.pesca-gratis.com.ar	www.pesca-gratis.com.ar	0	30	0	1
¡Ofertón en juegos de PlayStation! Solo por hoy en URL. ¡Aprovechá!	1			0	0	0	0
El entrenamiento de esta noche ha sido cancelado.	0			0	0	0	0
